RDKit Canonical Smiles,Molecule ChEMBL ID,Fingerprints_tsne_x,Fingerprints_ tsne_y,Daylight_tsne_x,Daylight_tsne_y,Molecular_Descriptors_tsne_x,Molecular_Descriptors_tsne_y,Fingerprints_Divergence_Pearson_Correlation,Fingerprints_Divergence_Kendall_Correlation,Daylight_Divergence_Pearson_Correlation,Daylight_Divergence_Kendall_Correlation,Molecular_Descriptors_Divergence_Pearson_Correlation,Molecular_Descriptors_Divergence_Kendall_Correlation,Molecular weight,aLogP,cx_most_apka,cx_most_bpka,Lipinski RO5 violations,Follows Lipinski’s RO5,QED_weighed,Bioactivity (P-glycoprotein 1)
Nc1nc2sc3c(c2c(=O)s1)CCCC3,CHEMBL452241,0.53430367,0.8922896,0.604535,0.8205382,0.9995259,0.00075513124,0.172814878745805,0.06241871255756,0.556895508919354,-0.017254279673997,0.477274119923602,0.045194562591958,238.34,2.18,,2.56,0,True,0.77,0
COCCOCCOCCOc1cc2c(cc1OC)CCN(CCc1ccc(NC(=O)c3ccc(C(=O)OC)c(NC(=O)c4ccc5ncccc5c4)c3)cc1)C2,CHEMBL1777831,0.46781334,0.8436466,0.3995185,0.92771345,0.66342825,0.501624,0.515299619480923,0.039409658580188,0.413908537335357,0.054866198986638,-0.138764788570485,0.123677431341927,776.89,6.19,,8.36,3,False,0.07,0
COCCOCCOCCOc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(C(=O)OC)c(NC(=O)c4ccc5ncccc5c4)c3)cc1)CC2,CHEMBL1779525,0.4678135,0.8436456,0.39953327,0.9277138,0.66310704,0.50195444,0.5152994605661,0.039404636962122,0.413911887330548,0.054846112514374,-0.150426033882118,0.118967153596232,776.89,6.19,,8.35,3,False,0.07,0
COCCOCCOCCOc1cc2c(cc1OC)CCN(CCc1ccc(NC(=O)c3ccc(C(=O)O)c(NC(=O)c4ccc5ccccc5n4)c3)cc1)C2.O=C(O)C(F)(F)F,CHEMBL1779522,0.45110863,0.816648,0.3939035,0.9211232,0.021328032,0.5335156,0.495722360202027,0.025499776537996,0.326282701008012,0.049498089274326,0.302352541452131,0.273833854744676,876.88,6.11,3.17,8.36,3,False,0.08,0
COCCOCCOCCOc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(C(=O)O)c(NC(=O)c4ccc5ncccc5c4)c3)cc1)CC2.O=C(O)C(F)(F)F,CHEMBL1779521,0.4723526,0.8567163,0.4041822,0.9285788,0.018797278,0.5082194,0.527516083592008,0.04130783020905,0.41654110223013,0.054253561582613,0.302276039499999,0.276188993617524,876.88,6.11,3.17,8.35,3,False,0.08,0
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(C(=O)O)c(NC(=O)c4ccc5ncccc5c4)c3)cc1)CC2.O=C(O)C(F)(F)F,CHEMBL1779519,0.47943598,0.85249674,0.39530525,0.93095326,0.027633786,0.5036906,0.500054198190239,0.046565464323915,0.484430993555868,0.062263042397521,0.302373942495033,0.276540506882128,744.72,6.06,3.17,8.36,2,False,0.17,0
COc1cc(NC(=O)c2cnc3ccccc3c2)cc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)c1,CHEMBL453516,0.50416994,0.82129025,0.39189798,0.93869334,0.69814456,0.5082182,0.440036133959471,0.074209471775996,0.508318090535937,0.063834808852108,0.40936023260416,0.178935316537695,616.72,6.37,,8.36,2,False,0.19,0
COC(=O)c1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1NC(=O)c1cnccn1,CHEMBL501349,0.47574288,0.82081044,0.37339503,0.92669934,0.6943314,0.49305183,0.490205492289351,0.046595594032309,0.457265853970002,0.059541325405872,0.323993935243234,0.188325742320691,595.66,4.39,13.22,8.36,2,False,0.26,0
COC(=O)c1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1NC(=O)c1cnc(C)cn1,CHEMBL457439,0.47437435,0.8168874,0.37297204,0.9266365,0.69570166,0.49567893,0.478511363169346,0.043888941894857,0.420783083338975,0.056940127247802,0.330467422206713,0.187522283430167,609.68,4.69,13.45,8.36,2,False,0.25,0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,CHEMBL1484,0.5833534,0.4064677,0.7216919,0.8029572,0.57656735,0.500337,0.226016479470738,0.161751339516619,0.409036508867956,-0.025861333038732,-0.147662624197735,-0.159265638574061,479.53,3.68,,8.1,0,True,0.33,0
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](C)N(C)C(=O)[C@H](C2CCCCC2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]([C@@H](C)CC)OC(=O)[C@H](C(C)(C)O)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C1=O,CHEMBL2369621,0.84765524,0.31593,0.5459217,0.7315061,0.31029058,0.22847056,0.608535193269755,0.224114814275456,0.75423533463701,0.050738428936572,0.650610580259743,0.304209622424538,1017.36,,,,,Undefined,,0
COc1cc(C(=O)Nc2ccc(-c3ccccc3)cc2)cc(O)c1O,CHEMBL1945978,0.07060513,0.42324957,0.62243146,0.98465073,0.83391774,0.8474487,0.491230903861824,-0.105634757631604,0.664474726551932,0.109873003279117,0.711991812494393,0.2688273015331,335.36,4.03,8.79,,0,True,0.63,0
COc1cc(C(=O)Nc2cc(-c3ccccc3)ccc2[N+](=O)[O-])cc(OC)c1OC,CHEMBL1945302,0.046473235,0.41657397,0.6625575,0.9907925,0.7594964,0.7537273,0.578322363264692,-0.088762120930606,0.618893965369827,0.094516895233982,0.461204378050013,0.21920367180713,408.41,4.54,12.66,,0,True,0.46,0
COc1ccc(NC(=O)c2cc(OC)c(OC)c(OC)c2)c([N+](=O)[O-])c1,CHEMBL1945301,0.013867378,0.439678,0.6494963,0.99648696,0.7870924,0.7370369,0.632894983276175,-0.08995726603026,0.630047698566302,0.090605054760745,0.543262982484484,0.242041990770266,362.34,2.88,12.69,,0,True,0.6,0
COc1cc(OC)c2c(=O)cc(N3CCN(Cc4ccc(S(=O)(=O)C(F)(F)F)cc4)CC3)oc2c1,CHEMBL3763805,0.2189234,0.7497972,0.89523846,0.8672365,0.8047538,0.528507,0.442906888603035,-0.13808445357263,0.442634048523023,-0.077830058401418,0.675056171989983,0.229734004891056,512.51,3.43,,4.14,1,True,0.5,0
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(C)c(NC(=O)c4cnc5ccccc5c4)c3)cc1)CC2,CHEMBL500094,0.4960249,0.84218,0.38517904,0.93644613,0.70346063,0.51213825,0.461581786441121,0.059516217315543,0.516927994231101,0.067917384339582,0.449282060955721,0.18475035025786,600.72,6.67,,8.36,2,False,0.2,0
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]([C@@H](C)CC)OC(=O)[C@H](C(C)(C)O)N(C)C(=O)N[C@H](CCC(=O)O)C(=O)NC(=O)[C@H](C(C)C)N(C)C1=O,CHEMBL1790687,0.83091414,0.35745347,0.5500217,0.7465482,0.28451082,0.27256024,0.670109385332318,0.223607630850813,0.741383630829725,0.035452623544359,0.692941135316537,0.316522629921813,1160.42,,,,,Undefined,,0
COc1cc(/C=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(OC)c1,CHEMBL207989,0.13267374,0.2478927,0.5898236,0.9272447,0.6106051,0.34301448,0.521867404481659,-0.08793857556782,0.378323711766559,0.07965792737736,-0.02981930441654,-0.123069815555968,368.52,6.17,10.25,,1,True,0.66,0
COc1cc(C(=O)Nc2ccc(Br)cc2[N+](=O)[O-])cc(OC)c1OC,CHEMBL1944869,0.009466261,0.43685612,0.66400766,0.9988263,0.80223835,0.96297765,0.563739408550096,-0.101190625643395,0.626162714151434,0.093899236211892,0.621615980665814,0.159140098122417,411.21,3.64,12.62,,0,True,0.58,0
COc1ccc(-c2ccc(-c3cc(OC)cc(OC)c3)cc2)cc1,CHEMBL207826,0.10340974,0.30581433,0.7824652,0.94202834,0.84488,0.7735182,0.615904750583139,-0.094029798281602,0.315389480492929,0.018183279016165,0.684199213137577,0.269525306444242,320.39,5.05,,,1,True,0.66,0
COC(=O)c1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1NC(=O)c1ccc2ccccc2n1,CHEMBL502503,0.46439326,0.8149685,0.38614213,0.9234348,0.6917807,0.5169321,0.44778136002208,0.036140585219369,0.413848325425564,0.056377706024435,0.379336593592416,0.186266878913724,644.73,6.14,13.79,8.36,2,False,0.17,0
COc1cc(C(=O)Nc2ccc(-c3ccc(O)c(O)c3)cc2[N+](=O)[O-])cc(O)c1O,CHEMBL1945974,0.017584592,0.40679714,0.6834508,0.98622787,0.78224385,0.8734548,0.507314786899178,-0.104740909615896,0.607543599039584,0.086266376751917,0.616871966859927,0.23394714244824,412.35,3.35,8.31,,0,True,0.24,0
COc1cc(OC)c2c(=O)cc(N3CCN(Cc4ccccc4[N+](=O)[O-])CC3)oc2c1,CHEMBL3765551,0.23439199,0.71171796,0.86540365,0.8687251,0.8013728,0.4884565,0.489182857099239,-0.130757912814667,0.445303349741736,-0.084609242790212,0.576075595345161,0.236272151612693,425.44,3.04,,5.65,0,True,0.44,0
CC(=O)CC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2cc(O)cc(F)c2)C(=O)N2CCCC(N2)C(=O)O[C@H](/C(C)=C/C=C/C(=O)N2CCCCO2)C/C=C/C=C/[C@H](O)[C@H](C)[C@H]1O,CHEMBL3704747,0.8103305,0.2891384,0.62164396,0.81843257,0.29064524,0.22448799,0.479660533989427,0.193959997790488,0.593896767630468,0.007507319008331,0.54837659104504,0.192970739031531,868.01,3.02,8.49,0.82,3,False,0.12,0
CCN(CC)C(=O)c1ccc(-c2c3ccc(=[N+](C)C)cc-3sc3cc(N(C)C)ccc23)s1.F[P-](F)(F)(F)(F)F,CHEMBL493431,0.2632336,0.98061657,0.63784754,0.847443,0.024421215,0.5133421,0.062350748374568,-0.18143608233445,0.369711677957727,-0.083052541189822,0.30237259554185,0.275727004755472,609.64,5.31,,3.29,1,True,0.3,0
CC[C@@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)C(=O)C[C@H]1[C@@H]2C(=O)OC,CHEMBL4075029,0.5927858,0.22862273,0.55014604,0.81386805,0.6487303,0.17099506,0.519666754727577,0.206031967620607,0.560775468321094,0.019910715630791,0.048373520303316,-0.091172497602177,354.45,3.04,12.34,7.65,0,True,0.84,0
CC[C@H]1CN(C)[C@H]2Cc3c(n(C(=O)c4cccc(C)c4)c4ccccc34)C(=O)C[C@H]1[C@@H]2C(=O)OC,CHEMBL4094301,0.60875237,0.23344018,0.5765111,0.8182438,0.59195894,0.41113225,0.480526321238205,0.192810047253426,0.500872418643519,0.040629911770171,-0.077670259964446,-0.139254490581955,472.59,4.51,,7.14,0,True,0.52,0
C/C=C/C(=O)O[C@H]1C[C@H]2[C@H](C(=O)OC)[C@H](Cc3c1[nH]c1ccccc31)N(C)C[C@@H]2CC,CHEMBL4062990,0.58924395,0.20060334,0.5336451,0.8112408,0.5839958,0.3845525,0.515260925432882,0.205333962709464,0.480149579762815,0.010314403507098,0.031021156075189,-0.103796845419531,424.54,4.02,,8.45,0,True,0.59,0
COC(=O)c1ccc(CN2CCN(c3cc(=O)c4c(OC)cc(OC)cc4o3)CC2)cc1,CHEMBL3764960,0.22820203,0.7460629,0.8959637,0.87244153,0.8078221,0.48438317,0.406817884468281,-0.137060043487212,0.416893277195261,-0.08862653724283,0.600857677833895,0.238526858124225,438.48,2.92,,6.25,0,True,0.54,0
CC[C@@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)/C(=N/NC(N)=O)C[C@H]1[C@@H]2C(=O)OC,CHEMBL4098041,0.57625854,0.23875228,0.54152954,0.81969297,0.58554965,0.3779113,0.500879685475733,0.205163227695228,0.510221674784943,0.017379820125641,0.003634824630395,-0.114618432351272,411.51,2.23,11.77,8.46,0,True,0.53,0
C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N21,CHEMBL1229211,0.5670499,0.5772122,0.62618786,0.82540935,0.8277572,0.5215687,0.190168495904036,0.165171061419411,0.444308496426066,-0.041398219334234,0.730640052689408,0.236297259703021,419.38,1.35,10.1,,0,True,0.78,0
COc1cc(/C=C/C(=O)c2ccc3ccccc3c2)cc(I)c1OC,CHEMBL3926291,0.19487692,0.25715384,0.6220596,0.902137,0.79289436,0.981158,0.667434035703374,-0.04582226485018,0.457185400023594,0.039354420781464,0.712927991386128,0.033433933081918,444.27,5.36,,,1,True,0.3,0
COc1cc(/C=C/C(=O)c2ccc3ccccc3c2)cc(Br)c1OC,CHEMBL3898212,0.19509624,0.25751776,0.6212864,0.9001849,0.8052216,0.9494548,0.654227922406685,-0.046138626788324,0.489906759595844,0.04016792290812,0.714613976617933,0.16961519340762,397.27,5.52,,,1,True,0.42,0
COc1cc(/C=C/C(=O)c2ccc3ccccc3c2)cc(Cl)c1OC,CHEMBL3891465,0.19584404,0.25694627,0.6175634,0.9024982,0.8280905,0.87685746,0.647780034119849,-0.044602011660197,0.500382870229431,0.04530001657134,0.7304909821329,0.254108938982319,352.82,5.41,,,1,True,0.45,0
CC[C@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)C(=O)C[C@H]1[C@@H]2C(=O)OC,CHEMBL3358048,0.5927782,0.22866234,0.5501466,0.8138649,0.6487303,0.17099506,0.519668664655064,0.206026946002541,0.560772150429806,0.019915737248856,0.048373520303316,-0.091172497602177,354.45,3.04,12.34,7.65,0,True,0.84,0
CC[C@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)[C@@H](O)C[C@H]1[C@@H]2C(=O)OC,CHEMBL4101113,0.59688056,0.21061659,0.5271469,0.8127986,0.6505486,0.18057883,0.517692098922639,0.205253616820412,0.520148852838176,0.013427806707878,0.124764072113067,-0.06397541415795,356.47,2.89,,8.45,0,True,0.81,0
COc1cc(OC)c2c(=O)cc(N3CCN(Cc4ccc(C#N)cc4)CC3)oc2c1,CHEMBL3763752,0.22730011,0.73525673,0.8878344,0.8710526,0.8091936,0.48553416,0.448238801122147,-0.136196325179899,0.420201927781013,-0.086557630599732,0.61759639424856,0.242212725784502,405.45,3,,6.18,0,True,0.65,0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCc2cn(CCOCCOCCOCCOCCOCCn3cc(COC(=O)C4=C(C)NC(C)=C(C(=O)OCC)C4c4c(-c5ccccc5)noc4C)nn3)nn2)C1c1c(-c2ccccc2)noc1C,CHEMBL4084565,0.61814064,0.33438098,0.6717992,0.816303,0.5234551,0.13617796,0.403677994445611,0.190495081325105,0.491989355953259,-0.024610950140354,0.438836688768662,0.238351101491923,1173.29,,,,,Undefined,,0
CCOC(=O)c1c(C)nc(C)c(C(=O)OCC)c1-c1c(-c2ccccc2)noc1C,CHEMBL4067399,0.6189573,0.36901242,0.6633028,0.8287321,0.53918225,0.580897,0.249000084764092,0.162489517372288,0.429408159265916,-0.071201522554598,0.154491198691801,-0.038691567196782,408.45,4.68,,4.37,0,True,0.55,0
CC[C@@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)/C(=N/Nc3cnccn3)C[C@H]1[C@@H]2C(=O)OC,CHEMBL4090331,0.5676199,0.21378925,0.54222953,0.825225,0.58270204,0.4009727,0.479219284106894,0.207377761262234,0.49483807317615,0.034141981229192,0.020091660479521,-0.114889599726824,446.56,3.47,12.75,8.46,0,True,0.47,0
CC[C@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)/C(=N/NC(N)=O)C[C@H]1[C@@H]2C(=O)OC,CHEMBL4070955,0.57626,0.2387508,0.54151505,0.8196895,0.5855497,0.37791362,0.500879694089133,0.205163227695228,0.510188470531582,0.01740492821597,0.003633659304484,-0.114603367497075,411.51,2.23,11.77,8.46,0,True,0.53,0
CC[C@H]1CN(C)[C@H]2Cc3c(n(CCN(CC)CC)c4ccccc34)C(=O)C[C@H]1[C@@H]2C(=O)OC,CHEMBL4082147,0.60422117,0.2452463,0.5678617,0.8160514,0.58928216,0.3715812,0.537036470687623,0.197761362666278,0.530702752510078,0.045154389647432,0.046737002308141,-0.105504195561894,453.63,3.86,,8.98,0,True,0.6,0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1c(-c2ccccc2Br)noc1C,CHEMBL4101015,0.6085775,0.35173124,0.6768728,0.8119353,0.5237653,0.64418435,0.424025644247639,0.186206619496934,0.463078346319648,-0.012182445427566,0.185241841917664,-0.033207960268958,489.37,4.77,,0.25,0,True,0.58,0
CC[C@@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)[C@@H](OC(=O)C34CC5CC(CC(C5)C3)C4)C[C@H]1[C@@H]2C(=O)OC,CHEMBL4098642,0.59386903,0.19761932,0.5334118,0.811304,0.5687372,0.41482288,0.526096418325978,0.205961664967686,0.489261382673982,0.010861759876267,0.024534934190741,-0.098398605998825,518.7,5.66,,8.45,2,False,0.53,0
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,CHEMBL6966,0.30210093,0.4589357,0.365725,0.8992825,0.66990006,0.24727193,0.312232657823631,-0.156026694921638,0.419220777520646,0.106046530312997,0.186571304624377,-0.01389983880606,454.61,5.09,,9.68,1,True,0.42,0
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3N)cc1)CC2,CHEMBL429515,0.5075081,0.75900567,0.3389677,0.9510361,0.7770437,0.41209942,0.519302414906997,0.102782478570245,0.675520029447077,0.10245607339597,0.53620177217845,0.203983147449771,431.54,4.14,,8.36,0,True,0.55,0
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccnc4ccccc34)cc1)CC2,CHEMBL258575,0.4859683,0.7613906,0.35370097,0.93987703,0.7742931,0.45390588,0.516624097953285,0.073913196310115,0.599517294192169,0.082309341716088,0.559266610868551,0.217019267948518,467.57,5.11,,8.36,1,True,0.41,0
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3[N+](=O)[O-])cc1)CC2,CHEMBL258574,0.53667575,0.7804277,0.35585922,0.9561939,0.7410529,0.4562648,0.456612639819003,0.103159099925178,0.568009978731992,0.071276846825584,0.433913090037896,0.188561758369782,521.57,4.48,13.33,8.36,1,True,0.31,0
Nc1ccccc1C(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1,CHEMBL259077,0.5506132,0.8196074,0.33357516,0.9596149,0.9583372,0.048830688,0.674100889667209,0.132866992402292,0.42674469998714,0.082178779646378,0.636253301814297,0.154992241600088,371.48,4.12,,9.17,0,True,0.66,0
O=C(Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1ccccc1[N+](=O)[O-],CHEMBL258456,0.5492102,0.7996507,0.34422377,0.95909715,0.9606829,0.058676332,0.62377688196196,0.127468752981586,0.397853155385957,0.073335710232551,0.619981397007203,0.158336639231893,401.47,4.45,13.93,9.17,0,True,0.49,0
COc1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1OC,CHEMBL260896,0.504752,0.7900829,0.33148712,0.9475628,0.75302476,0.4405643,0.465069918981096,0.090258563114207,0.694879910429525,0.108908852610488,0.50755801822014,0.19494423493138,476.57,4.57,,8.36,0,True,0.49,0
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL160,0.96441233,0.33031917,0.2681837,0.6274034,0.26793692,0.09429267,0.584033770275804,0.231848106096746,0.635926892342793,0.087275721983137,0.710664379698444,0.303833001069605,1202.63,,,,,Undefined,,0
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc(Br)c3)cc1)CC2,CHEMBL259789,0.5115156,0.7890695,0.32174605,0.945438,0.779769,0.54720914,0.499307186867671,0.095481045902611,0.683182961388595,0.102727240771521,0.619045608963643,0.223652825413405,495.42,5.32,,8.36,1,True,0.48,0
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@](O)(C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372507,0.9652282,0.25515306,0.33250988,0.63765645,0.24889311,0.1609154,0.604254347252667,0.224611954463967,0.671974285635568,0.083157995169204,0.721106190221553,0.316964532311601,1262.69,,,,,Undefined,,0
CC/C=C/C[C@@H](C)C[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372475,0.9390466,0.3637058,0.269979,0.6099151,0.26381668,0.08011913,0.573037591644076,0.231225425456591,0.607288498479012,0.064422338165804,0.713488342517543,0.304490833036221,1214.69,,,,,Undefined,,0
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](C)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372474,0.9643841,0.29722074,0.2902487,0.62350196,0.27300218,0.1665309,0.587428176385977,0.229472880751636,0.640059028713258,0.085422744916867,0.703504082562048,0.304284946695524,1174.58,,,,,Undefined,,0
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N1C,CHEMBL2372479,0.98044837,0.29611674,0.31509686,0.628402,0.2784469,0.14000049,0.572621651369376,0.226243980335344,0.640674452360575,0.08540768006267,0.707548253943096,0.304736892321444,1204.61,,,,,Undefined,,0
CCCCCCC[C@@H]1CC(=O)O[C@@H](C(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)[C@H](OCOC)CC(=O)O1,CHEMBL38932,0.73982334,0.37945473,0.6455771,0.7250971,0.5461474,0.36705244,0.561107809123829,0.203606526094838,0.572104504785198,0.021803865641587,0.357515296309818,0.069514258884498,519.68,4.68,,,1,True,0.22,0
CCCCCCC[C@H]1OC(=O)C[C@H](O)[C@H](Cc2ccccc2)N(C)C(=O)C(C)(C)OC(=O)[C@H]1C,CHEMBL290635,0.7316756,0.33600056,0.6652478,0.7172701,0.5630584,0.3492536,0.557154019897284,0.2008245496864,0.593572208281983,0.027438121111385,0.236610776931019,-0.013779319972482,475.63,4.05,,,0,True,0.45,0
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H]([C@H](O)c2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]([C@@H](C)CC)OC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C1=O,CHEMBL2369617,0.8100348,0.3152975,0.5746576,0.7448549,0.30449572,0.26631796,0.656122923307906,0.223487112017234,0.751971890586983,0.03958541521249,0.680209468150174,0.317426521173653,1101.44,,,,,Undefined,,0
CC/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CCCCN)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372473,0.9308953,0.34233525,0.27590904,0.6358822,0.24368808,0.12363225,0.602036016644779,0.229146475577361,0.634808284900826,0.087245592274743,0.729635348135568,0.316211289601735,1273.76,,,,,Undefined,,0
CC/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CO)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372491,0.9507531,0.32971454,0.28897876,0.6348387,0.25429812,0.108881414,0.597154306320987,0.230813652775197,0.636320830061141,0.085814431125998,0.719240479131897,0.309140851365127,1232.66,,,,,Undefined,,0
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H]([C@@H](C)CC)C(=O)N1C,CHEMBL2372499,0.9658849,0.34247053,0.25311333,0.6287242,0.26191095,0.08924058,0.596810607475929,0.232872516182164,0.635628015969357,0.089550514966933,0.714144961966465,0.305856713150111,1216.66,,,,,Undefined,,0
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372496,0.9717177,0.31936973,0.2676992,0.62529856,0.2650798,0.13823149,0.598664050522377,0.230522398927382,0.636268392587357,0.087115030205033,0.710459202769084,0.307076966340094,1188.61,,,,,Undefined,,0
CN(C)c1ccc2c(-c3ccccc3)c3ccc(=[N+](C)C)cc-3[se]c2c1.[Br-],CHEMBL454113,0.2849955,1,0.565156,0.84147376,0,0.5108599,0.149549697190345,-0.144848573107227,0.377704001881456,-0.090333887385193,0.297717487560247,0.2695755226249,486.32,,,,,Undefined,,0
