RDKit_Canonical_Smiles,Molecule_ChEMBL_ID,Fingerprints_tsne_x,Fingerprints_tsne_y,Daylight_tsne_x,Daylight_tsne_y,Molecular_Descriptors_tsne_x,Molecular_Descriptors_tsne_y,Embeddings_tsne_x,Embeddings_tsne_y,Embeddings_Divergence_Pearson_Correlation,Embeddings_Divergence_Kendall_Correlation,Fingerprints_Divergence_Pearson_Correlation,Fingerprints_Divergence_Kendall_Correlation,Daylight_Divergence_Pearson_Correlation,Daylight_Divergence_Kendall_Correlation,Molecular_Descriptors_Divergence_Pearson_Correlation,Molecular_Descriptors_Divergence_Kendall_Correlation,Molecular_weight,aLogP,cx_most_apka,cx_most_bpka,Lipinski_RO5_violations,Follows_Lipinskis_RO5,QED_weighed,Bioactivity_A
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,CHEMBL297453,0.25038856,0,0.3255481,0.8569307,0.9662137,0.09624088,0.012520194,0.44161212,0.512991427625106,0.490998749617102,0.337165700198054,0.189571103601002,0.397034319600021,-0.020397812583171,0.360633374518056,0.181702228091936,458.38,2.23,7.99,,2,FALSE,0.21,1
COc1ccc(C(C#N)(CCCNCc2c3ccccc3cc3ccccc23)C(C)C)cc1OC,CHEMBL1087138,0.3009572,0.43171284,0.3805632,0.90101784,0.6862997,0.21378484,0.34260342,0.4289766,0.302954743657549,0.290349956563004,0.414615309148806,0.392911483938355,0.468573578666989,0.16620551474096,0.130719962869507,0.150457720486695,466.63,7,,10.22,1,TRUE,0.2,1
C=CCOc1cc(C(=O)O[C@@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc(OCC=C)c1OCC=C,CHEMBL3582139,0.2606908,0.031411797,0.34576753,0.8550997,0.5394882,0.614069,0.20096196,0.16944578,0.670832249915097,0.361692084423443,0.524437365611309,0.233023164724137,0.361597363139566,-0.036296255379408,0.301591908847249,0.355701294070976,648.71,6.33,,,3,FALSE,0.12,1
COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1ccc(F)c(NC(C)=O)c1)C2,CHEMBL3582143,0.22803131,0.038388193,0.37210524,0.85176396,0.5564965,0.63560987,0.24103774,0.28071278,0.661112824397261,0.390039118404732,0.597900301927792,0.316929380985141,0.313374498430568,-0.047765631041634,0.08307976489588,0.203385574899944,555.56,4.73,11.88,,1,TRUE,0.37,1
COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(OC)c(OC)c1)C2=O,CHEMBL3582174,0.19699803,0.08344355,0.3547209,0.842818,0.55930734,0.6550375,0.21505581,0.23456682,0.733666988381258,0.429428690512657,0.641904843198323,0.392519797729224,0.279178781077886,-0.065070126896289,0.093683954343551,0.21397616740066,554.55,4.29,12.55,,2,FALSE,0.33,1
COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1cc(OC)c(OC)c(OC)c1)C2=O,CHEMBL3582175,0.1962097,0.091050625,0.35470715,0.84281933,0.5569183,0.65351033,0.21301217,0.21790206,0.728646350868968,0.424397029210752,0.611509597484336,0.380437784662974,0.27917964627891,-0.065075148514354,0.132282062614406,0.228172281672601,584.57,4.3,12.55,,2,FALSE,0.3,1
COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(F)c(NC(=O)/C=C/c3ccc(OC)c(OC)c3)c1)C2=O,CHEMBL3582182,0.20440973,0.06761223,0.38341057,0.8431166,0.5518391,0.7224921,0.20198227,0.273911,0.731939234861639,0.45331652765154,0.67434091908042,0.412405405269686,0.139958628551997,-0.092894912598738,0.209148224565368,0.228930546000532,717.7,6.08,11.88,,3,FALSE,0.13,1
COc1ccc(CC(=O)O[C@@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1,CHEMBL3582144,0.25838405,0.06687221,0.30140978,0.8473871,0.56563544,0.6101348,0.23911631,0.24316168,0.665568225527329,0.378946364097439,0.542802791759666,0.24904714797202,0.37950499420705,-0.042196656606692,0.032062013123988,0.159466503296692,524.57,4.57,,,1,TRUE,0.35,1
COc1ccc(C(=O)O[C@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1,CHEMBL3582161,0.24645445,0.054873258,0.33460876,0.85029656,0.56113183,0.61947876,0.22872353,0.24849124,0.692194232168455,0.406153490777798,0.612375754834654,0.324763105167747,0.384856231645785,-0.032951857747604,0.045756552101512,0.183088194678089,510.54,4.64,,,1,TRUE,0.38,1
COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1cc(OC)c(OC)c(OC)c1)C2,CHEMBL3582163,0.25196797,0.042438358,0.33758065,0.85320514,0.56371117,0.6425552,0.22116762,0.21936789,0.705729248218896,0.407187944099348,0.5496053249562,0.261545955337729,0.377689397474179,-0.032088139440291,0.106179452322769,0.213363529996636,570.59,4.66,,,2,FALSE,0.3,1
COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1ccc(F)cc1)C2,CHEMBL3582141,0.24188702,0.040305912,0.34932324,0.8513718,0.5552561,0.6231457,0.23971672,0.26310953,0.66192782938505,0.393579359141102,0.577632876606786,0.302522358754438,0.365483658510709,-0.038380226876704,0.06191333726146,0.199549058697694,498.5,4.77,,,0,TRUE,0.41,1
COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)CCc1ccc(OC)c(OC)c1)C2,CHEMBL3582151,0.26968145,0.06515524,0.31557643,0.8468851,0.57409495,0.62019265,0.23907886,0.22929962,0.662574403518957,0.369023646799472,0.469690678164733,0.193211776698688,0.385422785858777,-0.034839986140334,0.029063039641988,0.133077900361054,568.62,4.97,,,1,TRUE,0.28,1
COc1ccc(/C=C/C(=O)c2cccc(Nc3nc(-c4ccc(OC)c(OC)c4)nc4ccccc34)c2)cc1OC,CHEMBL3809802,0.1877597,0.3922903,0.93438995,0.8172523,0.6708089,0.8277637,0.13894829,0.53296524,0.835891037281894,0.627551609679671,0.541135793450137,0.462124445738906,0.369366000822525,0.228599119208191,0.273441839842513,0.398319766595192,547.61,6.97,,4.22,2,FALSE,0.15,1
O=C(c1ccccc1)c1ccccc1OCC(O)CN1CCN(c2ccc(F)cc2)CC1,CHEMBL148318,0.42283762,0.49927482,0.17690855,0.8485829,0.9462234,0.060813725,0.58104455,0.6594225,0.439576152990675,0.237949372046661,0.317494403658244,0.157764174772395,0.332830595907653,0.056106538648884,0.582071785710314,0.573308091333189,434.51,3.62,,6.62,0,TRUE,0.55,1
COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)CCc1cc(OC)c(OC)c(OC)c1)C2,CHEMBL3582152,0.2686772,0.05565861,0.31557643,0.8468851,0.57812786,0.6187035,0.23487459,0.21881256,0.674490209362788,0.373663621892246,0.492636259790393,0.196952882157689,0.385422785858777,-0.034839986140334,0.079218895250196,0.160797232084122,598.65,4.98,,,2,FALSE,0.25,1
COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](O)C2,CHEMBL3582160,0.25858396,0.08931112,0.30091622,0.85293144,0.75870365,0.6585232,0.23077025,0.19880798,0.703968479612774,0.386067018514706,0.580675824591991,0.320891437639036,0.466200874930873,0.016360431658289,0.317047885800927,0.266326535736345,376.41,2.77,13.86,,0,TRUE,0.83,1
COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(OC)c(OC)c1)C2,CHEMBL3582162,0.23845428,0.049616903,0.32887635,0.8534025,0.5641667,0.63501126,0.22413611,0.23368058,0.70347344396274,0.408202310948634,0.586213797608943,0.299785576908591,0.376928621011833,-0.032841382150157,0.064962465517973,0.19140399419501,540.57,4.65,,,1,TRUE,0.34,1
COc1ccc(C(C#N)(CCC(=O)O[C@H]2CC[C@H](N(C)[C@H]3CC[C@@H](OC(=O)/C=C/c4cc(OC)c(OC)c(OC)c4)CC3)CC2)C(C)C)cc1OC,CHEMBL2316429,0.25764662,0.24338081,0.50711435,0.87501633,0.6932447,0.32878554,0.4583387,0.13895348,0.681993424596516,0.00721104354245,0.479445831599603,0.372373066049342,0.2094850320253,-0.00340967866666,0.269719790103986,0.210681985949513,720.9,7.28,,11.21,3,FALSE,0.13,1
COc1ccc(C(=O)O[C@@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1,CHEMBL3580679,0.2464487,0.054880083,0.33460876,0.85029656,0.56112784,0.6194788,0.23199958,0.24812861,0.690271538842827,0.403969086919187,0.612379224471128,0.324768126785813,0.384856231645785,-0.032951857747604,0.045754688876883,0.183088194678089,510.54,4.64,,,1,TRUE,0.38,1
COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)/C=C/c1ccc(OC)c(OC)c1)C2=O,CHEMBL3582178,0.21186437,0.10181254,0.34124607,0.8371276,0.56876653,0.664747,0.19054504,0.23570894,0.757492964857784,0.456901962950502,0.666674345608876,0.413439858591235,0.230397379932362,-0.059691973947846,0.050351006435452,0.183951912985402,580.59,4.69,12.55,,2,FALSE,0.23,1
COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1cccc(F)c1)C2,CHEMBL3582140,0.24402092,0.027239949,0.34529883,0.8497025,0.5543746,0.62584955,0.2394093,0.26208067,0.663569184554675,0.393991131822496,0.568028625373692,0.297781951300348,0.36729927836377,-0.040182987762317,0.068406842516223,0.204892060319676,498.5,4.77,,,0,TRUE,0.41,1
COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)/C=C/c1cc(OC)c(OC)c(OC)c1)C2,CHEMBL3582166,0.23827837,0.077668995,0.31510296,0.8410513,0.5767634,0.6322463,0.20157012,0.22236547,0.731071492944264,0.432607374748291,0.629850481996776,0.340621375019459,0.309052214661347,-0.050688212755914,0.055491758270174,0.156358121713979,596.63,5.06,,,3,FALSE,0.21,1
C=CCOc1cc(C(=O)O[C@H]2C(=O)c3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc(OCC=C)c1OCC=C,CHEMBL3582176,0.19039616,0.09374145,0.35869282,0.84180456,0.5376465,0.61977947,0.20091178,0.16953027,0.694153001231382,0.377972170192679,0.573661986124463,0.362972597030215,0.253232410584358,-0.069825599204576,0.32264535439236,0.35072989218586,662.69,5.97,12.55,,3,FALSE,0.12,1
CCCc1ccc(C(=O)Nc2ccccc2-c2nnn(-c3ccc(O)cc3)n2)cc1,CHEMBL3883590,0.46215066,0.11441618,0.01337415,0.9107145,0.74944246,0.92416847,0.18855429,0.681851,0.705812201523609,0.560407554522218,0.197214529647705,-0.031405199383345,0.179819104513559,-0.070508539261521,0.505123478591738,0.54522218149132,399.45,4.24,10.14,,0,TRUE,0.51,1
Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2CCCCN1CCN(C)CC1,CHEMBL4102080,0.6145138,0.5641494,0.81393665,0.77046907,0.70790434,0.22023982,0.52221143,0.7342331,0.711918451801858,0.398902274290822,0.375822233590488,0.203460899170931,0.373034738015764,0.233133640321584,0.2717242941876,0.276957301181587,377.53,3.8,,8.02,0,TRUE,0.5,1
Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2CCCN1CCOCC1,CHEMBL4099509,0.61226356,0.5765418,0.83034813,0.77163595,0.7062341,0.20006162,0.5195089,0.74250174,0.670527900321163,0.405887345020312,0.363508929521172,0.237527556129136,0.387867431168515,0.248168364810509,0.179823264599576,0.194642937847433,350.46,3.49,,6.63,0,TRUE,0.68,1
COc1cc(CCC(=O)O[C@H]2CC[C@H](N(C)[C@H]3CC[C@@H](OC(=O)c4cc(OC)c(OC)c(OC)c4)CC3)CC2)cc(OC)c1OC,CHEMBL1643340,0.24055818,0.16043663,0.43458575,0.8722044,0.65731114,0.29694575,0.44615585,0.17120278,0.617679947844602,0.007517362244462,0.404650041337266,0.234735536484566,0.424104503998034,0.072939002405355,0.211005690118567,0.13883267466443,643.77,5.63,,11.21,3,FALSE,0.24,1
COc1cc(C#CC(=O)O[C@H]2CC[C@@H](N(C)[C@H]3CC[C@H](OC(=O)C4c5ccccc5-c5ccccc54)CC3)CC2)cc(OC)c1OC,CHEMBL2316441,0.27230754,0.194069,0.49465498,0.8556897,0.54860526,0.120788485,0.49011528,0.1673328,0.523646424220392,-0.146058783061078,0.478275492837303,0.332591807732287,0.169218420355051,-0.032585279628802,0.217351921842348,-0.071844289667017,637.77,6.52,11.75,11.06,2,FALSE,0.2,1
COc1cc(/C=C/C(=O)O[C@H]2CC[C@H](N(C)[C@H]3CC[C@H](OC(=O)C4c5ccccc5-c5ccccc54)CC3)CC2)cc(OC)c1OC,CHEMBL2316434,0.2548806,0.20844673,0.5125233,0.85888016,0.5521408,0.12920558,0.47966528,0.18146226,0.541716161419051,-0.118500143116115,0.555516415568658,0.391635992949648,0.208237240239752,-0.01633532356796,0.229830314576483,-0.024309653056408,639.79,7.18,11.75,11.06,2,FALSE,0.17,1
COc1ccc(CCC(=O)O[C@@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1,CHEMBL3582150,0.2696439,0.06001103,0.31390184,0.8472762,0.5700554,0.6100791,0.2446562,0.2407187,0.6382206967079,0.35693159049709,0.491226957384119,0.19556189395347,0.390275208586757,-0.034307694625362,0.001735940256574,0.124782187316397,538.59,4.96,,,1,TRUE,0.31,1
COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1ccc(F)c(NC(=O)c3ccc(F)c(NC(=O)c4ccc(OC)c(OC)c4)c3)c1)C2,CHEMBL3582158,0.21725734,0.031784356,0.3967722,0.85296935,0.5454033,0.7192836,0.23328792,0.30479437,0.610605731174046,0.391560668678662,0.575089468597768,0.286091624443228,0.248268033871757,-0.056603678837395,0.351720621721919,0.252893707410402,814.79,7.43,13.06,,3,FALSE,0.11,1
COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1ccc(F)c(NC(=O)c3ccc(F)c(NC(=O)c4cc(OC)c(OC)c(OC)c4)c3)c1)C2,CHEMBL3582159,0.22194807,0.02085653,0.39497834,0.8532247,0.5436822,0.7140725,0.23125339,0.2956251,0.641089221470034,0.402738790493073,0.56787475855913,0.27701253898031,0.248374147053448,-0.056899954303276,0.401590010120399,0.277188295612612,844.82,7.44,12.85,,3,FALSE,0.1,1
COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1cc(OC)c(OC)c(OC)c1)C2,CHEMBL1631996,0.25196773,0.042439222,0.33225566,0.8547008,0.56370926,0.6425507,0.22116762,0.21936789,0.705729248218896,0.407192965717413,0.549605608929418,0.261561020191926,0.379213621824318,-0.029401573775102,0.106178640616891,0.213368551614701,570.59,4.66,,,2,FALSE,0.3,1
COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)Cc1cc(OC)c(OC)c(OC)c1)C2,CHEMBL3582146,0.25973254,0.060940772,0.29960603,0.847081,0.5733079,0.61997736,0.22852749,0.21836868,0.690763329228474,0.389788037501444,0.524930126832481,0.236543318988244,0.38209521289955,-0.041478565223286,0.093197251716641,0.188230331577441,584.62,4.59,,,2,FALSE,0.28,1
COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)Cc1ccc(OC)c(OC)c1)C2,CHEMBL3582145,0.26057237,0.067401916,0.29960603,0.847081,0.5694538,0.62315565,0.23247863,0.23074651,0.683844830479863,0.387774368657069,0.51766765985209,0.234866098554276,0.38209521289955,-0.041478565223286,0.05096749945476,0.167626632653574,554.59,4.58,,,1,TRUE,0.31,1
COc1ccc(C(=O)Nc2cc(C(=O)Nc3cc(C(=O)O[C@@H]4Cc5c(OC)cc(OC)cc5O[C@@H]4c4cc(OC)c(OC)c(OC)c4)ccc3F)ccc2F)cc1,CHEMBL3582157,0.22584353,0.016639113,0.38777757,0.85361004,0.5464086,0.7225024,0.23480211,0.31244087,0.563995549970852,0.36843109586771,0.593671079534569,0.30438537905684,0.262455726196157,-0.053620837706326,0.319817788352297,0.253129723459493,784.77,7.42,13.16,,3,FALSE,0.11,1
COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(C)=O)C2=O,CHEMBL3582172,0.20128007,0.09962183,0.34087235,0.839753,0.5833428,0.60131323,0.21044697,0.20477948,0.744988153924143,0.420886918182777,0.59750861636106,0.383450755502438,0.342089905393174,-0.040378830866882,-0.052701274190301,0.148328554426807,432.43,2.98,12.56,,0,TRUE,0.61,1
COc1ccc(C(=O)O[C@H]2C(=O)c3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1,CHEMBL3582173,0.20003217,0.08884135,0.3532725,0.8429482,0.5538743,0.6466693,0.21738678,0.24760894,0.731914440491075,0.431120975800823,0.659005650167702,0.414062539231391,0.284580988328851,-0.065431683397024,0.072277486940642,0.202501770120368,524.52,4.28,12.55,,1,TRUE,0.38,1
COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1ccc(OC)c(OC)c1)C2,CHEMBL3582137,0.23845088,0.049627483,0.32940164,0.8530073,0.5641667,0.63501126,0.22413611,0.23368058,0.70347344396274,0.408197289330568,0.586217883705682,0.299780555290526,0.376380719389903,-0.032650560663657,0.064962465517973,0.19140399419501,540.57,4.65,,,1,TRUE,0.34,1
CCOc1cc(C(=O)O[C@@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc(OCC)c1OCC,CHEMBL3582138,0.25941056,0.03766918,0.3386251,0.85583556,0.54441315,0.6087544,0.25024578,0.21735892,0.622586749419247,0.329925328539362,0.514797731415514,0.217536494609293,0.367748280440218,-0.032926749657275,0.237350731647261,0.319952395060736,612.67,5.83,,,3,FALSE,0.21,1
COc1ccc(/C=C/C(=O)c2cccc(Nc3ncnc4cc(OC)c(OC)cc34)c2)cc1OC,CHEMBL3809832,0.20402494,0.3459779,0.90227616,0.8207974,0.7334863,0.84575355,0.14077002,0.5182301,0.829484572415922,0.596633507248706,0.575789476240384,0.461356138174843,0.256858999636709,0.19949382089897,0.407350337757355,0.496728415830149,471.51,5.3,,4.65,1,TRUE,0.26,1
COc1ccc(N(C)c2nc(C)nc3c2CC(C)C3)cc1.Cl,CHEMBL1824506,0.36563456,0.14375952,0.74488103,0.84434795,0.0064274073,0.5156848,0.33981305,0.7936382,0.123315286640687,0.342157990147585,0.286147021957517,0.213187773364333,0.369382187473005,0.179306916274562,0.301690306633823,0.191142870055589,319.84,3.3,,5.69,0,TRUE,0.87,1
COc1cc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc(OC)c1OC,CHEMBL370963,0.19225888,0.643849,0.84733576,0.9030073,0.7611207,0.7007996,0.17944613,0.31266794,0.751772059580429,0.492304370314203,0.526291169267758,0.411436232982992,0.486531101291594,0.208718533285795,0.42877642955491,0.39593449801395,402.4,3.51,,,0,TRUE,0.59,1
CCCOc1cc2oc(-c3ccccc3)cc(=O)c2c(OC)c1OCCC,CHEMBL189669,0.20582959,0.6397949,0.8544322,0.90079534,0.65436304,0.72305095,0.41750214,0.494957,0.366548875721078,0.322664068816254,0.386731042127448,0.38999392384214,0.459083284276683,0.206283048523895,0.113760642904141,0.313343945686179,368.43,5.05,,,1,TRUE,0.56,1
C/C=C/CC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,CHEMBL386389,0.96441233,0.33031917,0.2766612,0.6283563,0.26793692,0.09429267,0.9773177,0.07876292,0.711710600906958,0.628827100668377,0.584033770275804,0.529946419335238,0.637132289193577,0.381567648727773,0.710664379698444,0.431146083891151,1202.63,,,,,Undefined,,1
COc1cc2c(cc1OC)C(=O)/C(=C/C=C/c1ccc(N(C)C)cc1)C2,CHEMBL3233494,0.1601735,0.17366743,0.5436227,0.89599955,0.8541464,0.79213345,0.12473741,0.19375244,0.641278284500784,0.425215552955473,0.366183998867142,0.309582753754915,0.528351038584722,0.198143005639277,0.679419319816654,0.5571384811614,349.43,4.15,,4.82,0,TRUE,0.76,1
Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2CCCN1CCCCC1,CHEMBL4094253,0.6198189,0.5746228,0.8295554,0.7688975,0.70850897,0.20197451,0.5283514,0.73857164,0.68437763144269,0.392921527174486,0.360707055667879,0.223974208969614,0.391553707372339,0.245135307498782,0.210528315286494,0.224385981651008,348.49,4.65,,8.81,0,TRUE,0.64,1
Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2CCCN1CCN(C)CC1,CHEMBL4073625,0.6142712,0.56400704,0.822809,0.7725693,0.70905024,0.21421364,0.52328753,0.7395327,0.699812347305971,0.39535199031832,0.35146953400554,0.185041604105675,0.383132440464398,0.243608735606787,0.232676667583146,0.246802484696619,363.51,3.41,,7.96,0,TRUE,0.67,1
COc1ccc2c3c1O[C@H]1C[C@@H](OC(=O)CCCCCCCCC(=O)O[C@H]4C=C[C@@]56CN(C)CCc7ccc(OC)c(c75)O[C@H]6C4)C=C[C@@]31CN(C)CC2,CHEMBL3808745,0.51821953,0.69924235,0.62919086,0.8207247,0.6621009,0.34178725,0.6317916,0.16454953,0.781980960902296,0.185835019760067,0.131093999435023,0.042708861649401,0.333551602159896,0.169308874705608,0.260382684833665,0.130757912814667,740.94,6.24,,8.76,2,FALSE,0.13,1
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COC(=O)c2ccc(S(=O)(=O)F)cc2)[C@@H](O)[C@H]1O,CHEMBL490985,0.529157,0.08450812,0.6277832,0.82808703,0.9720355,0.057495385,0.67803633,0.33307713,0.426559806088508,-0.125399846338487,0.27337092783335,0.086894079010139,0.490325327334997,0.181857898251975,0.565590474830402,0.423131581458178,453.41,-0.46,12.46,3.94,1,TRUE,0.34,1
COc1cc(C(=O)NC(Cc2ccccc2)c2nc(C(=O)NC3CCC(F)(F)CC3)cs2)cc(OC)c1OC,CHEMBL4089061,0.36385942,0.24970874,0.4262174,0.8219581,0.6380405,0.6887579,0.55387485,0.4001551,0.289721562311642,-0.261792014622952,0.32004138104442,0.138159777843617,0.022829484740846,-0.053555556671471,0.093226827731585,0.302768418039661,559.64,5.19,13.95,,2,FALSE,0.35,1
COc1cc(C(=O)/C=C/C=C/c2ccccc2SC)cc(OC)c1OC,CHEMBL3233493,0.2180706,0.27436405,0.58147776,0.8951575,0.8110727,0.72612107,0.09186298,0.23536286,0.729709725862699,0.499540521946982,0.641294440327559,0.432024867052662,0.480479437641949,0.253295436855664,0.625584811580905,0.567026047132907,370.47,4.89,,,0,TRUE,0.29,1
COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N(C)C)cc1)C2,CHEMBL2220507,0.15897223,0.17106625,0.5487051,0.8957071,0.8542665,0.79474616,0.1264919,0.18847948,0.573768179483462,0.399364263152873,0.38998674435056,0.306589869387714,0.55577705910379,0.213172708510136,0.683328096628874,0.571952254455431,323.39,3.59,,4.69,0,TRUE,0.81,1
CCOc1ccc(N(C)c2nc(N)nc3[nH]c4ccccc4c23)cc1,CHEMBL2391704,0.44906715,0.21882626,0.8135491,0.8147495,0.7963395,0.674366,0.0845269,0.6316249,0.677466784765534,0.571294422488814,0.215657376443023,0.05481598280598,0.537046767773443,0.237306604934242,0.578068721523901,0.552051582060772,333.4,3.86,12.01,7.35,0,TRUE,0.59,1
COc1ccc(C2=C(c3ccc(OC)c(OC)c3)C(=O)N(C(=O)N3CCN(CC(=O)c4ccc(S(C)(=O)=O)cc4)CC3)C2=O)cc1OC,CHEMBL3601690,0.26533157,0.5930475,0.6038343,0.8643494,0.591568,0.7053797,0.34867594,0.5484116,0.443051392223827,0.437603884723736,0.389764222950698,0.353567106393022,0.119182386100022,0.023300307825188,0.065500970271287,0.225942683251397,677.73,3.02,,3.02,2,FALSE,0.23,1
COc1ccc(C2=C(c3ccc(OC)c(OC)c3)C(=O)N(C(=O)N3CCN(CC(=O)c4ccc(OCc5ccccc5)c(OC)c4)CC3)C2=O)cc1OC,CHEMBL3601689,0.2648912,0.5902345,0.60360336,0.86436707,0.5520087,0.7395912,0.3517212,0.5439357,0.55638619285256,0.441847151989314,0.302853969154512,0.302783482893858,0.199487654251408,0.037632005784904,0.094753454525199,0.16562300704533,735.79,5.21,,4.37,3,FALSE,0.13,1
COc1ccc(N(C)c2nc(N)nc3[nH]c4ccccc4c23)cc1,CHEMBL2391709,0.44871277,0.21839257,0.8136008,0.81474686,0.7972054,0.6751711,0.08482322,0.6312044,0.774244909054643,0.624990584466127,0.168226799944605,0.018173235780033,0.550447279558796,0.242207704166436,0.603153179124904,0.577496120800044,319.37,3.47,12.01,7.35,0,TRUE,0.6,1
COc1ccc(/C=C/C(=O)O[C@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1,CHEMBL3582164,0.24004844,0.08837798,0.3055092,0.84184206,0.5751594,0.6494221,0.20044301,0.2481552,0.728574070111586,0.442042995093879,0.654403266786775,0.353436544323312,0.333026104204964,-0.046424859018073,0.007414720108398,0.158326595995762,536.58,5.04,,,2,FALSE,0.26,1
COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(F)c(NC(=O)c3cc(OC)c(OC)c(OC)c3)c1)C2=O,CHEMBL3582181,0.1946066,0.061520398,0.39770567,0.84488875,0.5517841,0.6848559,0.22111183,0.2681796,0.71489265369624,0.431161148745349,0.624343108827024,0.348605747744038,0.136276219032692,-0.09027864958647,0.266125813796171,0.26005955639026,721.69,5.69,12.42,,3,FALSE,0.17,1
COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(F)c(NC(=O)/C=C/c3cc(OC)c(OC)c(OC)c3)c1)C2=O,CHEMBL3582183,0.20412073,0.068044424,0.38342494,0.8431155,0.5507721,0.7166077,0.20054105,0.26503858,0.738788919698699,0.455370369440441,0.67068836839678,0.409452693847011,0.139958419679886,-0.092894912598738,0.250848769301128,0.239757154550339,747.73,6.09,11.88,,3,FALSE,0.12,1
COc1ccc(/C=C/C(=O)c2cccc(Nc3ncnc4ccccc34)c2)cc1OC,CHEMBL3809417,0.1971847,0.35261598,0.9008049,0.8168186,0.74217874,0.8720648,0.118896395,0.5329755,0.795011515654704,0.615605180301197,0.542605351845046,0.436905879812593,0.124561632539392,0.167013995249549,0.498503144697894,0.560563224682257,411.46,5.29,,4.01,1,TRUE,0.33,1
